Price      ,Close              ,Close              ,Close              ,Close              ,Close              ,Close               ,High               ,High               ,High               ,High               ,High               ,High                ,Low                ,Low                ,Low                ,Low                ,Low                ,Low                 ,Open               ,Open               ,Open               ,Open               ,Open               ,Open                ,Volume    ,Volume    ,Volume    ,Volume    ,Volume    ,Volume
Ticker     ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL      ,AMZN      ,GOOGL     ,META      ,MSFT      ,NVDA
Date       ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,          ,          ,          ,          ,          ,
2016-05-27 ,22.990598678588867 ,35.61199951171875  ,37.24497985839844  ,118.92570495605469 ,46.9000358581543   ,1.1269243955612183  ,23.018091802943097 ,35.83000183105469  ,37.26042298865898  ,119.39391761971953 ,46.9000358581543   ,1.1286430090940474  ,22.738584489748593 ,35.55500030517578  ,36.71738961991814  ,118.55711782961662 ,46.40701246192807  ,1.1183312108253063  ,22.782114832994687 ,35.75              ,36.7423008371782   ,119.10502028255694 ,46.54147152297726  ,1.1220140544571684  ,145364800 ,44984000  ,34802000  ,13493600  ,17721400  ,277416000
2016-05-31 ,22.87833595275879  ,36.13949966430664  ,37.3072624206543   ,118.35787200927734 ,47.50959396362305  ,1.1470571756362915  ,23.002052378602183 ,36.21149826049805  ,37.53792498821418  ,119.64296389034179 ,47.50959396362305  ,1.149512405616065   ,22.640067474978057 ,35.566001892089844 ,37.14385331304242  ,117.67050293827916 ,46.684900766380245 ,1.1310985319831899  ,22.818768396332207 ,35.61650085449219  ,37.302777336290184 ,119.0053999866083  ,46.84625095840876  ,1.1318351478058457  ,169228800 ,72366000  ,42484000  ,23547600  ,37653100  ,412524000
2016-06-01 ,22.55759048461914  ,35.97200012207031  ,37.2878303527832   ,118.32799530029297 ,47.3751335144043   ,1.1492667198181152  ,22.80502334318203  ,36.32149887084961  ,37.43280499659232  ,118.62685672530806 ,47.464776313293605 ,1.1603149017215455  ,22.527807579540987 ,35.9109992980957   ,37.082573137247046 ,117.37164938075112 ,47.00760658776596  ,1.138218420842895   ,22.68588822701813  ,36.04499816894531  ,37.28832827314236  ,118.04906202380515 ,47.00760658776596  ,1.1416556486002007  ,116693200 ,65262000  ,20788000  ,15029500  ,25324800  ,387132000
2016-06-02 ,22.38805389404297  ,36.4119987487793   ,37.07908248901367  ,118.47742462158203 ,47.04345703125     ,1.157368779182434   ,22.415545268552354 ,36.41400146484375  ,37.23003595685834  ,118.98548599799709 ,47.27652485576374  ,1.167189463273836   ,22.138329505387    ,35.775001525878906 ,36.71689299006068  ,117.77012736440426 ,46.469756877866395 ,1.1441107502944312  ,22.360560771607943 ,36.048500061035156 ,37.170251313883924 ,118.23834004459445 ,47.186882069595896 ,1.1554045487067224  ,160766400 ,60532000  ,33916000  ,13228300  ,22840800  ,329208000
2016-06-03 ,22.433876037597656 ,36.277000427246094 ,36.66010284423828  ,118.01918029785156 ,46.42494201660156  ,1.1411646604537964  ,22.514062133682277 ,36.349998474121094 ,36.94058782902301  ,118.52724169270158 ,46.98967624026478  ,1.1475481175968136  ,22.326196816601538 ,35.92150115966797  ,36.56295516656648  ,117.41150095900558 ,46.25462241495326  ,1.1210322907392363  ,22.404093129887883 ,36.33700180053711  ,36.94058782902301  ,118.52724169270158 ,46.95382254159624  ,1.146075120168551   ,114019600 ,67346000  ,24608000  ,14135100  ,23368300  ,461076000
2016-06-06 ,22.59653663635254  ,36.33649826049805  ,36.371150970458984 ,118.33795928955078 ,46.72972106933594  ,1.1352723836898804  ,23.343416487891485 ,36.57500076293945  ,36.79162760501728  ,118.97552323545402 ,46.92692838197724  ,1.1529496416179688  ,22.349105538061433 ,36.22100067138672  ,36.282973456830796 ,117.90959530086312 ,46.5145817779273   ,1.129379925356581   ,22.449910152948345 ,36.32500076293945  ,36.79162760501728  ,118.16860802899936 ,46.60422457414883  ,1.1441109541180197  ,93170000  ,54096000  ,29992000  ,12744700  ,18243300  ,322512000
2016-06-07 ,22.68817710876465  ,36.1870002746582   ,36.42246627807617  ,117.31187438964844 ,46.70283508300781  ,1.137481927871704   ,22.88062544782102  ,36.5               ,36.70244954671119  ,118.84601493554695 ,47.267572834409464 ,1.1485302280390148  ,22.67213989283707  ,36.02750015258789  ,36.408018986337126 ,117.22221292639105 ,46.70283508300781  ,1.1369909287310511  ,22.738580286801447 ,36.49449920654297  ,36.53107372720839  ,118.78623809325491 ,46.828335020726584 ,1.1421467709233153  ,89638000  ,54650000  ,24314000  ,17103000  ,20866800  ,193400000
2016-06-08 ,22.667558670043945 ,36.332000732421875 ,37.012325286865234 ,117.9394760131836  ,46.6490478515625   ,1.1337988376617432  ,22.809602083700735 ,36.47100067138672  ,37.05616508034679  ,118.1486759634635  ,47.00760880546633  ,1.1419009062510423  ,22.60799111868037  ,36.08000183105469  ,36.65562049244324  ,116.82373534466257 ,46.49665679602282  ,1.1244691545415162  ,22.685885668372745 ,36.31999969482422  ,36.84144359488122  ,117.31187616234385 ,46.63111929093881  ,1.1377270636745938  ,83392400  ,44468000  ,32314000  ,14505600  ,21149400  ,234616000
2016-06-09 ,22.830224990844727 ,36.38249969482422  ,36.991905212402344 ,118.10882568359375 ,46.272560119628906 ,1.163260817527771   ,22.90811954951255  ,36.445499420166016 ,37.06214999791377  ,118.2283717680191  ,46.61319597072778  ,1.1649794309441963  ,22.557590539656047 ,36.1150016784668   ,36.691993692420795 ,117.262061819908   ,46.156029591759136 ,1.1274153181888895  ,22.56675491383914  ,36.154998779296875 ,36.720390358865025 ,117.68046171485464 ,46.61319597072778  ,1.1298705471105022  ,106405600 ,43406000  ,19180000  ,13859200  ,20305700  ,472168000
2016-06-10 ,22.642358779907227 ,35.89550018310547  ,36.52708435058594  ,116.17621612548828 ,46.147064208984375 ,1.134290099143982   ,22.76149214364817  ,36.249000549316406 ,36.84841779360454  ,117.66054394036546 ,46.65801628260617  ,1.1598239253518712  ,22.562172693934905 ,35.71049880981445  ,36.393569489714714 ,115.81758546412229 ,45.752646084292174 ,1.132816984780312   ,22.57362685025919  ,36.11750030517578  ,36.66458637486576  ,117.09271332659623 ,45.76160865596811  ,1.149512241877974   ,126851600 ,68514000  ,29050000  ,18510800  ,25833200  ,400024000
2016-06-13 ,22.300992965698242 ,35.762001037597656 ,36.461822509765625 ,113.51636505126953 ,44.94586944580078  ,1.148775339126587   ,22.708799744951968 ,36.0994987487793   ,36.816535617533354 ,115.04054908524263 ,45.46578741337641  ,1.1711174314760822  ,22.24600846936512  ,35.55799865722656  ,36.35919391206906  ,112.87880115224704 ,43.97775116826155  ,1.1355174302379782  ,22.610284908895412 ,35.70050048828125  ,36.35919391206906  ,114.56237236079518 ,44.443883457270466 ,1.1355174302379782  ,152082000 ,67044000  ,23354000  ,31718200  ,83217800  ,475588000
2016-06-14 ,22.328487396240234 ,35.96500015258789  ,36.53007507324219  ,114.50260925292969 ,44.66796875        ,1.1509857177734375  ,22.56217457821953  ,36.04050064086914  ,36.66707918921513  ,114.51256572662555 ,44.90999566494944  ,1.156387060755628   ,22.165823680275604 ,35.61349868774414  ,36.19379638958359  ,113.14778399485459 ,44.434900982203175 ,1.1333084569286525  ,22.296412959172603 ,35.61650085449219  ,36.33378802768595  ,113.63591721860821 ,44.73071697528642  ,1.1460753740427656  ,127727600 ,50138000  ,26584000  ,17618500  ,42577100  ,298344000
2016-06-15 ,22.255172729492188 ,35.7130012512207   ,36.47726821899414  ,114.16390228271484 ,44.54248809814453  ,1.162770390510559   ,22.546135923113777 ,36.12799835205078  ,36.72436974250612  ,115.00070971827421 ,44.92794360236738  ,1.1728365764826132  ,22.229971137984    ,35.66749954223633  ,36.433424622161134 ,113.63592034855041 ,44.54248809814453  ,1.1477938613517604  ,22.410963591576618 ,36.099998474121094 ,36.61327269076516  ,114.86124307907461 ,44.62316491111032  ,1.1605607770516597  ,117780800 ,54188000  ,23234000  ,19819400  ,33757600  ,301036000
2016-06-16 ,22.349105834960938 ,35.8754997253418   ,36.081703186035156 ,113.95469665527344 ,45.16997528076172  ,1.167434811592102   ,22.39492595616137  ,35.900001525878906 ,36.387593521750176 ,114.06427866638796 ,45.241689525153994 ,1.169398924741604   ,22.01003099513078  ,35.26499938964844  ,35.647775102750664 ,112.51021756383493 ,44.381135690063594 ,1.1428831045438936  ,22.097089924581827 ,35.602500915527344 ,36.26653046000835  ,113.43667882120957 ,44.39010168037432  ,1.154176901493247   ,125307200 ,61960000  ,45002000  ,19236300  ,31188600  ,246456000
2016-06-17 ,21.84050178527832  ,35.31949996948242  ,35.0853157043457   ,112.58991241455078 ,44.93690490722656  ,1.1470571756362915  ,22.142919231387964 ,35.90999984741211  ,35.93921871177232  ,113.99455047450803 ,45.20582644923317  ,1.169153777167018   ,21.833628939582265 ,34.95899963378906  ,34.92937921101283  ,112.13166380218253 ,44.65901737609008  ,1.1423923323321687  ,22.13604638569191  ,35.90950012207031  ,35.93921871177232  ,113.98458640022386 ,45.18789789049634  ,1.1689082775834023  ,244032800 ,117956000 ,82262000  ,24644300  ,45710500  ,471000000
2016-06-20 ,21.78780174255371  ,35.70050048828125  ,35.17897415161133  ,112.93859100341797 ,44.88313674926758  ,1.1676805019378662  ,22.124585082952052 ,36.06549835205078  ,35.664214645184565 ,114.28345227033363 ,45.564408569081344 ,1.1826570281241469  ,21.77176452386454  ,35.54050064086914  ,35.14310488119954  ,112.32094757993013 ,44.847279617798584 ,1.1647342731962191  ,21.993995802790014 ,35.67499923706055  ,35.387218889061906 ,113.3370627859396  ,45.39408890436577  ,1.1654708889175274  ,137647600 ,73544000  ,45654000  ,20785400  ,35607900  ,293768000
2016-06-21 ,21.973377227783203 ,35.79100036621094  ,35.315975189208984 ,113.94473266601562 ,45.88710403442383  ,1.1605607271194458  ,22.0741818530928   ,35.91999816894531  ,35.6398020372336   ,114.77157598672574 ,46.10224336405249  ,1.1757827552218933  ,21.691578388023395 ,35.63600158691406  ,35.10573878865571  ,113.53629684276311 ,44.963805296215526 ,1.1588419958598069  ,21.75114594929207  ,35.7859992980957   ,35.374262273430936 ,113.68572754897215 ,44.99966242107424  ,1.1725910264342403  ,142185600 ,42750000  ,30318000  ,19166300  ,34097800  ,212508000
2016-06-22 ,21.890897750854492 ,35.529998779296875 ,35.39519119262695  ,113.47653198242188 ,45.70781707763672  ,1.1595784425735474  ,22.19789641001093  ,35.849998474121094 ,35.58151604089747  ,114.30336773469956 ,46.1291262510732   ,1.170626741924961   ,21.845075881478135 ,35.378501892089844 ,35.16652030623845  ,113.17767055846299 ,45.67195995918846  ,1.157614329084179   ,22.051269923857767 ,35.82899856567383  ,35.57354551384124  ,114.21371386772893 ,45.7884938843838   ,1.1630156704478904  ,116876400 ,45210000  ,29058000  ,14846300  ,28816800  ,202620000
2016-06-23 ,22.01689910888672  ,36.104000091552734 ,35.61439514160156  ,114.64207458496094 ,46.53251647949219  ,1.1905137300491333  ,22.060429438223924 ,36.10599899291992  ,35.6148930619481   ,114.65203105854361 ,46.6669789818121   ,1.1917413450051713  ,21.822161013729815 ,35.625             ,34.886036498497646 ,113.1079340131005  ,45.851248235895895 ,1.1698902436605592  ,21.980243369385814 ,35.775001525878906 ,35.399175723416896 ,113.9347773421536  ,45.96777875708144  ,1.1706268594629041  ,128960800 ,56500000  ,42500000  ,16176900  ,29028800  ,297880000
2016-06-24 ,21.39832878112793  ,34.948001861572266 ,34.136253356933594 ,111.65349578857422 ,44.66796875        ,1.1227507591247559  ,21.687000510630124 ,35.62649917602539  ,35.12267921144659  ,113.24740567413336 ,45.6629777879083   ,1.16277011086147    ,21.226500662030958 ,34.61000061035156  ,34.121806064504774 ,110.5776037656861  ,44.39008130978742  ,1.1121935764946007  ,21.286068232737193 ,34.650001525878906 ,34.38385661152197  ,110.58756784007262 ,44.650040197129336 ,1.141655628529372   ,301245600 ,152650000 ,95436000  ,40643100  ,133503000 ,1017684000
2016-06-27 ,21.086734771728516 ,34.56800079345703  ,33.93398666381836  ,108.55532836914062 ,43.41301345825195  ,1.1107203960418701  ,21.318130327505592 ,34.840999603271484 ,34.043092035934755 ,111.14543284703116 ,44.05842792216642  ,1.122014193689828   ,20.96301838788508  ,34.10599899291992  ,33.51151834800699  ,107.81814648243709 ,43.063415096805976 ,1.0942706400838467  ,21.306674427030735 ,34.60049819946289  ,34.00124392072829  ,111.14543284703116 ,44.01360481365441  ,1.1134210078875728  ,181958400 ,111360000 ,58146000  ,36130400  ,50216300  ,449088000
2016-06-28 ,21.441858291625977 ,35.397499084472656 ,34.43815994262695  ,112.2711181640625  ,44.31838607788086  ,1.1269243955612183  ,21.457897261430556 ,35.400001525878906 ,34.511893965937524 ,112.32093092967457 ,44.34528062846549  ,1.1330622341374557  ,21.109657946460327 ,34.90850067138672  ,34.11881814993227  ,110.12930604923994 ,43.628151884612095 ,1.1114567566939897  ,21.283777603945442 ,35.0               ,34.44364086750008  ,110.20899583371396 ,43.85225376218546  ,1.1318347366652681  ,161779600 ,80740000  ,38246000  ,26813800  ,38140700  ,381920000
2016-06-29 ,21.627426147460938 ,35.779998779296875 ,34.633949279785156 ,113.72557830810547 ,45.30442810058594  ,1.1453386545181274  ,21.66179211007232  ,35.974998474121094 ,34.84867078450889  ,113.81523217324124 ,45.46578169647427  ,1.1541773426771322  ,21.45101502175441  ,35.676998138427734 ,34.50890285225726  ,112.60983762857022 ,44.64108515976474  ,1.1337993536481645  ,21.5289113202019   ,35.787498474121094 ,34.58761988055912  ,112.93858366812456 ,44.73969051497679  ,1.1367455830344995  ,146124000 ,61402000  ,43124000  ,20968300  ,31304000  ,318932000
2016-06-30 ,21.90235137939453  ,35.78099822998047  ,35.049442291259766 ,113.84512329101562 ,45.869171142578125 ,1.1541768312454224  ,21.94129865648159  ,35.96849822998047  ,35.06139998158399  ,114.74169999534044 ,45.98570507760794  ,1.161296784880933   ,21.604517101291353 ,35.62699890136719  ,34.619501369128564 ,113.23744394699335 ,45.26857974573853  ,1.1379726938726762  ,21.636591535118992 ,35.86000061035156  ,34.75650548474735  ,114.2336385961627  ,45.465790494323855 ,1.1473022600329188  ,143345600 ,57102000  ,42250000  ,23192700  ,28527800  ,430940000
2016-07-01 ,21.968788146972656 ,36.284000396728516 ,35.38422775268555  ,113.75546264648438 ,45.860206604003906 ,1.145583987236023   ,22.101668921113866 ,36.400001525878906 ,35.49781439754068  ,114.69188039269255 ,46.36219602453262  ,1.1627702447714487  ,21.840490432864048 ,35.82699966430664  ,35.0594050688857   ,113.37690383811199 ,45.77952979391041  ,1.1416557600077093  ,21.877146173498538 ,35.86600112915039  ,35.127658160227675 ,113.7654191201225  ,45.8333154738138   ,1.1477937174897757  ,104106000 ,58408000  ,30984000  ,14980000  ,21400400  ,218488000
2016-07-05 ,21.762598037719727 ,36.404998779296875 ,35.11719512939453  ,113.76541900634766 ,45.869171142578125 ,1.1625245809555054  ,21.856531558018105 ,36.47800064086914  ,35.2781108140245   ,113.76541900634766 ,45.96777651687079  ,1.1644886942921608  ,21.641173144007634 ,35.980499267578125 ,34.830237187158396 ,112.54010391826654 ,45.48371905506101  ,1.13011630114944    ,21.85424002759177  ,36.13999938964844  ,35.1231739741584   ,113.50641388550737 ,45.56439586861652  ,1.1392003692333916  ,110820800 ,48628000  ,28440000  ,14207000  ,24806400  ,371084000
2016-07-06 ,21.886314392089844 ,36.88050079345703  ,35.32046127319336  ,116.25591278076172 ,46.057411193847656 ,1.169890284538269   ,21.916099043760514 ,36.88850021362305  ,35.521233392525644 ,116.34557425157791 ,46.20083623491457  ,1.1767648582892054  ,21.62055454502622  ,36.12900161743164  ,34.82376103877922  ,112.5401109871617  ,45.169966401324274 ,1.1485302986728059  ,21.67324750918491  ,36.285499572753906 ,34.865609151948895 ,112.92862629318718 ,45.5195647252047   ,1.1544227570102343  ,123796400 ,78764000  ,28902000  ,24337600  ,28167500  ,273104000
2016-07-07 ,21.98025131225586  ,36.82849884033203  ,35.235267639160156 ,115.40914154052734 ,46.057411193847656 ,1.2003344297409058  ,22.10854906875902  ,36.977500915527344 ,35.380242274900716 ,116.52488221561194 ,46.26358447666117  ,1.204508273812044   ,21.906938058836076 ,36.58150100708008  ,34.9069594975649   ,114.92100832033601 ,45.779523680739324 ,1.1723454874289072  ,21.92526506124664  ,36.96649932861328  ,35.37725475291204  ,116.1861721033842  ,46.09326488947235  ,1.1777468293987856  ,100558400 ,58916000  ,21174000  ,16630200  ,19585200  ,395400000
2016-07-08 ,22.149784088134766 ,37.29050064086914  ,35.759368896484375 ,116.79385375976562 ,46.882110595703125 ,1.2484558820724487  ,22.197895738580492 ,37.30500030517578  ,35.76534774141353  ,117.0528664860488  ,46.935896275618205 ,1.2543483403800464  ,22.005449136797587 ,36.900001525878906 ,35.27761386899816  ,115.40914386212981 ,46.209804984618884 ,1.2084365230556018  ,22.106253750525305 ,37.00699996948242  ,35.3996727674152   ,115.98693855908392 ,46.37115860484096  ,1.2131013663704817  ,115648400 ,68584000  ,29946000  ,18142600  ,28391000  ,481932000
2016-07-11 ,22.218515396118164 ,37.68899917602539  ,36.228668212890625 ,117.42145538330078 ,47.1420783996582   ,1.2771810293197632  ,22.372014716769797 ,37.79499816894531  ,36.31485404149272  ,118.24829109084014 ,47.35721774001766  ,1.2865105958725542  ,22.161239373672736 ,37.349998474121094 ,35.81367252053063  ,117.05286066041026 ,47.03451043924038  ,1.2649051174904151  ,22.165820686381153 ,37.5               ,35.841073342510455 ,117.26206060571742 ,47.061401574463886 ,1.2663782315928078  ,95179600  ,63906000  ,28822000  ,17711600  ,22269200  ,448776000
2016-07-12 ,22.319326400756836 ,37.410499572753906 ,36.49320983886719  ,117.48123168945312 ,47.69783020019531  ,1.296331524848938   ,22.383475284604103 ,37.867000579833984 ,36.64715084822325  ,118.26822635028392 ,47.8681497706473   ,1.3081163217714844  ,22.25059620288876  ,37.01649856567383  ,36.24361490883128  ,117.12260101868563 ,47.32134078671227  ,1.275216926299692   ,22.26205036190378  ,37.84299850463867  ,36.46381733435248  ,118.17856488241117 ,47.45579982601805  ,1.2914211830418951  ,96670000  ,112474000 ,26468000  ,15217700  ,27317600  ,436760000
2016-07-13 ,22.193317413330078 ,37.131500244140625 ,36.342254638671875 ,116.33560180664062 ,47.96675491333008  ,1.2958403825759888  ,22.37659966618772  ,37.84349822998047  ,36.64316575825578  ,117.94943976195873 ,48.28049953178391  ,1.306152182112999   ,22.186442821261938 ,37.0625            ,36.31933890074782  ,116.23598386873836 ,47.67094227141243  ,1.2938762693071517  ,22.31703385167002  ,37.3380012512207   ,36.64316575825578  ,117.93947568806007 ,48.01157801562534  ,1.2987866110151345  ,103568800 ,82846000  ,20436000  ,16207700  ,25356800  ,324604000
2016-07-14 ,22.633193969726562 ,37.060001373291016 ,36.6571159362793   ,116.84365844726562 ,48.17292404174805  ,1.309098243713379   ,22.67901408999146  ,37.45199966430664  ,36.67405282970066  ,117.19232501601024 ,48.397025839929846 ,1.3208831570219444  ,22.296410667210374 ,36.95100021362305  ,36.397555003861896 ,116.25589971678656 ,48.02949902769259  ,1.291912106924682   ,22.31244788409564  ,37.44300079345703  ,36.564449540046574 ,117.05285838851239 ,48.26256339321194  ,1.3027149051002747  ,155676000 ,47810000  ,21408000  ,14579700  ,24545500  ,316892000
2016-07-15 ,22.63090705871582  ,36.77199935913086  ,36.64864730834961  ,116.4153060913086  ,48.1370849609375   ,1.2938764095306396  ,22.750042192403075 ,37.32749938964844  ,36.91617496489549  ,117.82990065423404 ,48.40600653556374  ,1.2997688670475247  ,22.56675817808079  ,36.70249938964844  ,36.59932278751426  ,116.13637280851901 ,47.6978437674134   ,1.2727619261908596  ,22.662981499033332 ,37.32749938964844  ,36.91617496489549  ,117.29195463727044 ,48.36118684304659  ,1.2924032951514184  ,120548000 ,62428000  ,32342000  ,16646000  ,32024400  ,428616000
